RowID,CCNumber,CrimeDateTime,CrimeCode,Description,Inside_Outside,Weapon,Post,Gender,Age,Race,Ethnicity,Location,Old_District,New_District,Neighborhood,Latitude,Longitude,GeoLocation,PremiseType,Total_Incidents,x,y
21091,24G03226,7/10/2024 4:10,4A,AGG. ASSAULT,O,PERSONAL_WEAPONS,533,F,28,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,REISTERSTOWN RD,N/A,NORTHERN,TOWANDA-GRANTLEY,39.338916,-76.668022,"(39.338916,-76.668022)",STREET                                            ,1,-76.668022,39.338916
24200,24G03236,7/10/2024 3:50,7A,AUTO THEFT,I,,514,M,57,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,900 GORSUCH AVE,N/A,NORTHERN,BETTER WAVERLY,39.32589,-76.603278,"(39.32589,-76.603278)",OTHER/RESIDENTIAL                                 ,1,-76.603278,39.32589
24959,24G03237,7/10/2024 3:45,5A,BURGLARY,I,,212,M,40,WHITE,NOT_HISPANIC_OR_LATINO,200 S ROBINSON ST,N/A,SOUTHEAST,HIGHLANDTOWN,39.288809,-76.572478,"(39.288809,-76.572478)",OTHER/RESIDENTIAL                                 ,1,-76.572478,39.288809
25554,24G03334,7/10/2024 3:45,5A,BURGLARY,I,,121,NA,,, ,300 W FRANKLIN ST,N/A,CENTRAL,DOWNTOWN,39.294900262996165,-76.61987061,"(39.294900262996165,-76.61987061349359)",OTHER/RESIDENTIAL                                 ,1,-76.61987061,39.29490026
20898,24G03355,7/10/2024 3:13,5A,BURGLARY,I,,734,NA,,, ,900 DRUID PARK LAKE DR,N/A,WESTERN,RESERVOIR HILL,39.316878,-76.636234,"(39.316878,-76.636234)",OTHER/RESIDENTIAL                                 ,1,-76.636234,39.316878
20968,24G03355,7/10/2024 3:13,5A,BURGLARY,I,,734,NA,,, ,900 DRUID PARK LAKE DR,N/A,WESTERN,RESERVOIR HILL,39.316878,-76.636234,"(39.316878,-76.636234)",OTHER/RESIDENTIAL                                 ,1,-76.636234,39.316878
24834,24G03229,7/10/2024 3:00,3A,ROBBERY,O,KNIFE_CUTTING_INSTRUMENT,623,F,21,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,LIBERTY HEIGHTS AVE,N/A,NORTHWEST,DORCHESTER,39.327461405130514,-76.68255675,"(39.327461405130514,-76.68255675187947)",STREET                                            ,1,-76.68255675,39.32746141
24837,24G03267,7/10/2024 3:00,7A,AUTO THEFT,O,,731,F,64,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,ASHBURTON ST,N/A,WESTERN,PANWAY/BRADDISH AVENUE,39.313417,-76.662572,"(39.313417,-76.662572)",STREET                                            ,1,-76.662572,39.313417
24197,24G03232,7/10/2024 2:48,5A,BURGLARY,I,,636,F,60,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,1900 GREENHAVEN DR,N/A,NORTHWEST,MOUNT WASHINGTON,39.359495,-76.654823,"(39.359495,-76.654823)",OTHER/RESIDENTIAL                                 ,1,-76.654823,39.359495
24198,24G03232,7/10/2024 2:48,5A,BURGLARY,I,,636,F,40,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,1900 GREENHAVEN DR,N/A,NORTHWEST,MOUNT WASHINGTON,39.359495,-76.654823,"(39.359495,-76.654823)",OTHER/RESIDENTIAL                                 ,1,-76.654823,39.359495
24199,24G03232,7/10/2024 2:48,5A,BURGLARY,I,,636,M,34,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,1900 GREENHAVEN DR,N/A,NORTHWEST,MOUNT WASHINGTON,39.359495,-76.654823,"(39.359495,-76.654823)",OTHER/RESIDENTIAL                                 ,1,-76.654823,39.359495
25479,24G03304,7/10/2024 2:39,7A,AUTO THEFT,O,,911,NA,,, ,4100 PASCAL AVE,N/A,SOUTHERN,,39.22783898619369,-76.59153701,"(39.22783898619369,-76.59153700647481)",STREET                                            ,1,-76.59153701,39.22783899
21090,24G03224,7/10/2024 2:36,6C,LARCENY,I,,234,NA,,, ,1500 62ND ST,N/A,SOUTHEAST,PULASKI INDUSTRIAL AREA,39.310944,-76.530961,"(39.310944,-76.530961)",CONVENIENCE STORE                                 ,1,-76.530961,39.310944
21088,24G03221,7/10/2024 2:31,5A,BURGLARY,I,,523,NA,,, ,5800 YORK RD,N/A,NORTHERN,BELVEDERE,39.361166,-76.609874,"(39.361166,-76.609874)",CONVENIENCE STORE                                 ,1,-76.609874,39.361166
21089,24G03222,7/10/2024 2:20,5A,BURGLARY,I,,533,F,34,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,4300 PARK HEIGHTS AVE,N/A,NORTHERN,CENTRAL PARK HEIGHTS,39.338415,-76.665318,"(39.338415,-76.665318)",OTHER/RESIDENTIAL                                 ,1,-76.665318,39.338415
21087,24G03216,7/10/2024 1:20,3A,ROBBERY,O,HANDGUN,731,M,47,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,MCKEAN AVE,N/A,WESTERN,MONDAWMIN,39.309896,-76.647418,"(39.309896,-76.647418)",STREET                                            ,1,-76.647418,39.309896
24196,24G03210,7/10/2024 1:18,1A,HOMICIDE,I,HANDGUN,724,M,21,NATIVE_HAWAIIAN_OR_OTHER_PACIFIC_ISLANDER,NOT_HISPANIC_OR_LATINO,2500 LAURETTA AVE,N/A,WESTERN,ROSEMONT HOMEOWNERS/TENANTS,39.293939,-76.657175,"(39.293939,-76.657175)",OTHER/RESIDENTIAL                                 ,1,-76.657175,39.293939
20970,24G03524,7/10/2024 1:00,7A,AUTO THEFT,I,,621,M,40,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,4300 GROVELAND AVE,N/A,NORTHWEST,WEST ARLINGTON,39.340802,-76.691801,"(39.340802,-76.691801)",OTHER/RESIDENTIAL                                 ,1,-76.691801,39.340802
21086,24G03212,7/10/2024 1:00,4A,AGG. ASSAULT,I,BLUNT_OBJECT,114,F,27,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,400 E BALTIMORE ST,N/A,CENTRAL,DOWNTOWN,39.289694,-76.60966,"(39.289694,-76.60966)",TAVERN/NIGHT CLUB                                 ,1,-76.60966,39.289694
24265,24G03247,7/10/2024 0:55,6F,LARCENY FROM AUTO,I,,234,NA,,, ,6600 PULASKI HWY,N/A,SOUTHEAST,PULASKI INDUSTRIAL AREA,39.304954,-76.538011,"(39.304954,-76.538011)",OFFICE BUILDING                                   ,1,-76.538011,39.304954
24266,24G03247,7/10/2024 0:55,5A,BURGLARY,I,,234,NA,,, ,6600 PULASKI HWY,N/A,SOUTHEAST,PULASKI INDUSTRIAL AREA,39.304954,-76.538011,"(39.304954,-76.538011)",OFFICE BUILDING                                   ,1,-76.538011,39.304954
24195,24G03209,7/10/2024 0:50,4A,AGG. ASSAULT,I,BLUNT_OBJECT,834,M,45,WHITE,MIDDLE_EASTERN,1300 W BALTIMORE ST,N/A,SOUTHWEST,FRANKLIN SQUARE,39.288502,-76.638221,"(39.288502,-76.638221)",RESTAURANT                                        ,1,-76.638221,39.288502
20972,24G03251,7/10/2024 0:15,6F,LARCENY FROM AUTO,O,,731,M,56,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,2100 ASHBURTON ST,N/A,WESTERN,PANWAY/BRADDISH AVENUE,39.311598,-76.662311,"(39.311598,-76.662311)",STREET                                            ,1,-76.662311,39.311598
24141,24G03205,7/10/2024 0:15,4E,COMMON ASSAULT,I,PERSONAL_WEAPONS,332,M,67,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,3300 SHANNON DR,N/A,EASTERN,BELAIR-EDISON,39.324044,-76.563522,"(39.324044,-76.563522)",OTHER/RESIDENTIAL                                 ,1,-76.563522,39.324044
24836,24G03261,7/10/2024 0:01,5A,BURGLARY,I,,211,F,51,WHITE,NOT_HISPANIC_OR_LATINO,800 S MILTON AVE,N/A,SOUTHEAST,CANTON,39.282708,-76.58132,"(39.282708,-76.58132)",OTHER/RESIDENTIAL                                 ,1,-76.58132,39.282708
20963,24G03628,7/10/2024 0:00,6J,LARCENY,I,,432,NA,,, ,3500 BREHMS LN,N/A,NORTHEAST,BELAIR-EDISON,39.320533,-76.569241,"(39.320533,-76.569241)",UNKNOWN                                           ,1,-76.569241,39.320533
24136,24G03194,7/10/2024 0:00,3A,ROBBERY,I,PERSONAL_WEAPONS,714,F,33,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,900 PENNSYLVANIA AVE,N/A,WESTERN,HERITAGE CROSSING,39.296963,-76.626641,"(39.296963,-76.626641)",OTHER/RESIDENTIAL                                 ,1,-76.626641,39.296963
19344,24G03188,7/9/2024 23:45,6C,LARCENY,I,,511,NA,,, ,3600 KESWICK RD,N/A,NORTHERN,WYMAN PARK,39.332177,-76.628007,"(39.332177,-76.628007)",CONVENIENCE STORE                                 ,1,-76.628007,39.332177
19343,24G03183,7/9/2024 23:30,4A,AGG. ASSAULT,I,BLUNT_OBJECT,523,M,47,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,800 BRADHURST RD,N/A,NORTHERN,MID-GOVANS,39.358978,-76.604379,"(39.358978,-76.604379)",OTHER/RESIDENTIAL                                 ,1,-76.604379,39.358978
20218,24G03178,7/9/2024 23:30,6C,LARCENY,I,,132,NA,,, ,600 S EXETER ST,N/A,CENTRAL,INNER HARBOR,39.283917,-76.600349,"(39.283917,-76.600349)",CONVENIENCE STORE                                 ,1,-76.600349,39.283917
19342,24G03182,7/9/2024 23:10,4E,COMMON ASSAULT,O,PERSONAL_WEAPONS,115,F,32,WHITE,UNKNOWN,50 MARKET PL,N/A,CENTRAL,DOWNTOWN,39.288336,-76.606684,"(39.288336,-76.606684)",STREET                                            ,1,-76.606684,39.288336
19421,24G03235,7/9/2024 23:00,7A,AUTO THEFT,O,,731,F,25,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,N PULASKI ST,N/A,WESTERN,MONDAWMIN,39.309753,-76.651385,"(39.309753,-76.651385)",STREET                                            ,1,-76.651385,39.309753
20213,24G03249,7/9/2024 23:00,6F,LARCENY FROM AUTO,O,,731,M,78,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,BRADDISH AVE,N/A,WESTERN,PANWAY/BRADDISH AVENUE,39.311512,-76.661397,"(39.311512,-76.661397)",STREET                                            ,1,-76.661397,39.311512
19420,24G03180,7/9/2024 22:00,8A,ARSON,,,636,M,42,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,KELLY AVE,N/A,NORTHWEST,MOUNT WASHINGTON,39.36647574858196,-76.65877899,"(39.36647574858196,-76.65877898772838)",VACANT BUILDING                                   ,1,-76.65877899,39.36647575
20283,24G03266,7/9/2024 22:00,7A,AUTO THEFT,O,,525,F,44,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,3900 GREENMOUNT AVE,N/A,NORTHERN,PEN LUCY,39.338141,-76.60945,"(39.338141,-76.60945)",STREET                                            ,1,-76.60945,39.338141
20397,24G03163,7/9/2024 22:00,4A,AGG. ASSAULT,I,KNIFE_CUTTING_INSTRUMENT,836,M,34,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,800 W FAYETTE ST,N/A,SOUTHWEST,POPPLETON,39.289931062578226,-76.63069631,"(39.289931062578226,-76.63069631469791)",OTHER/RESIDENTIAL                                 ,1,-76.63069632,39.28993106
21242,24G03171,7/9/2024 22:00,4E,COMMON ASSAULT,I,PERSONAL_WEAPONS,434,F,45,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,3500 ELMORA AVE,N/A,NORTHEAST,BELAIR-EDISON,39.315646,-76.570314,"(39.315646,-76.570314)",OTHER/RESIDENTIAL                                 ,1,-76.570314,39.315646
21244,24G03174,7/9/2024 22:00,4E,COMMON ASSAULT,I,PERSONAL_WEAPONS,435,F,17,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,5500 SINCLAIR GREENS DR,N/A,NORTHEAST,FRANKFORD,39.321029,-76.53744,"(39.321029,-76.53744)",OTHER/RESIDENTIAL                                 ,1,-76.53744,39.321029
21834,24G03331,7/9/2024 22:00,6F,LARCENY FROM AUTO,O,,234,M,36,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,FRANKFORD AVE,N/A,SOUTHEAST,PULASKI INDUSTRIAL AREA,39.31338,-76.54153,"(39.31338,-76.54153)",STREET                                            ,1,-76.54153,39.31338
20401,24G03165,7/9/2024 21:50,4A,AGG. ASSAULT,O,UNKNOWN,916,M,57,WHITE,NOT_HISPANIC_OR_LATINO,10TH ST,N/A,SOUTHERN,BROOKLYN,39.233858,-76.596089,"(39.233858,-76.596089)",STREET                                            ,1,-76.596089,39.233858
20402,24G03166,7/9/2024 21:50,6C,LARCENY,I,,511,NA,,, ,600 W 33RD ST,N/A,NORTHERN,WYMAN PARK,39.327135,-76.62735,"(39.327135,-76.62735)",CONVENIENCE STORE                                 ,1,-76.62735,39.327135
21241,24G03166,7/9/2024 21:50,6C,LARCENY,I,,511,M,,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,600 W 33RD ST,N/A,NORTHERN,WYMAN PARK,39.327135,-76.62735,"(39.327135,-76.62735)",CONVENIENCE STORE                                 ,1,-76.62735,39.327135
20216,24G02913,7/9/2024 21:45,6C,LARCENY,I,,113,NA,,, ,10 E FAYETTE ST,N/A,CENTRAL,DOWNTOWN,39.290336,-76.614593,"(39.290336,-76.614593)",DRUG STORE / MED  BLDG                            ,1,-76.614593,39.290336
20396,24G03160,7/9/2024 21:40,6C,LARCENY,I,,511,NA,,, ,3600 KESWICK RD,N/A,NORTHERN,WYMAN PARK,39.332177,-76.628007,"(39.332177,-76.628007)",CONVENIENCE STORE                                 ,1,-76.628007,39.332177
20282,24G03256,7/9/2024 20:30,5A,BURGLARY,I,,125,NA,,, ,1600 ASHLAND AVE,N/A,CENTRAL,GAY STREET,39.300529,-76.595147,"(39.300529,-76.595147)",OFFICE BUILDING                                   ,1,-76.595147,39.300529
20393,24G03143,7/9/2024 20:25,4E,COMMON ASSAULT,I,PERSONAL_WEAPONS,815,F,27,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,4100 POTTER ST,N/A,SOUTHWEST,IRVINGTON,39.278175609152456,-76.68377781,"(39.278175609152456,-76.6837778089361)",OTHER/RESIDENTIAL                                 ,1,-76.68377781,39.27817561
20284,24G03199,7/9/2024 20:00,4E,COMMON ASSAULT,O,PERSONAL_WEAPONS,435,M,34,,UNKNOWN,6000 AMBERWOOD RD,N/A,NORTHEAST,FRANKFORD,39.316384,-76.543338,"(39.316384,-76.543338)",SHED/GARAGE                                       ,1,-76.543338,39.316384
20394,24G03145,7/9/2024 19:50,6F,LARCENY FROM AUTO,O,,734,M,25,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,1000 W NORTH AVE,N/A,WESTERN,MADISON PARK,39.310265,-76.634025,"(39.310265,-76.634025)",GAS STATION                                       ,1,-76.634025,39.310265
21909,24G03142,7/9/2024 19:45,4E,COMMON ASSAULT,I,PERSONAL_WEAPONS,111,M,36,WHITE,NOT_HISPANIC_OR_LATINO,MARKET PL,N/A,CENTRAL,,39.28860083813112,-76.60682536,"(39.28860083813112,-76.60682535923915)",TAVERN/NIGHT CLUB                                 ,1,-76.60682536,39.28860084
20395,24G03148,7/9/2024 19:40,6J,LARCENY,I,,623,NA,,, ,3800 LIBERTY HEIGHTS AVE,N/A,NORTHWEST,FOREST PARK,39.326911,-76.681151,"(39.326911,-76.681151)",DRUG STORE / MED  BLDG                            ,1,-76.681151,39.326911
20293,24G03107,7/9/2024 19:29,6J,LARCENY,O,,224,M,73,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,600 N MILTON AVE,N/A,SOUTHEAST,MCELDERRY PARK,39.297964,-76.582316,"(39.297964,-76.582316)",STREET                                            ,1,-76.582316,39.297964
21080,24G03127,7/9/2024 19:25,6C,LARCENY,I,,624,NA,,, ,3600 W COLD SPRING LN,N/A,NORTHWEST,ASHBURTON,39.33595,-76.67544,"(39.33595,-76.67544)",GROCERY/CONFECTION                                ,1,-76.67544,39.33595
21079,24G03126,7/9/2024 19:12,7A,AUTO THEFT,O,,431,M,77,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,BELAIR RD,N/A,NORTHEAST,WALTHERSON,39.341049371179736,-76.54750653,"(39.341049371179736,-76.5475065268735)",STREET                                            ,1,-76.54750653,39.34104937
20290,24G03242,7/9/2024 19:00,7A,AUTO THEFT,O,,421,M,50,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,LIST AVE,N/A,NORTHEAST,LAURAVILLE,39.345276,-76.571119,"(39.345276,-76.571119)",STREET                                            ,1,-76.571119,39.345276
21082,24G03134,7/9/2024 19:00,5A,BURGLARY,I,,225,M,39,WHITE,NOT_HISPANIC_OR_LATINO,2300 E MADISON ST,N/A,SOUTHEAST,MILTON-MONTFORD,39.299761,-76.584302,"(39.299761,-76.584302)",OTHER/RESIDENTIAL                                 ,1,-76.584302,39.299761
21078,24G03125,7/9/2024 18:50,4A,AGG. ASSAULT,O,HANDGUN,925,M,41,WHITE,NOT_HISPANIC_OR_LATINO,3600 GREENVALE RD,N/A,SOUTHERN,VIOLETVILLE,39.26544,-76.675619,"(39.26544,-76.675619)",STREET                                            ,1,-76.675619,39.26544
20294,24G03111,7/9/2024 18:32,6C,LARCENY,I,,623,NA,,, ,3800 LIBERTY HEIGHTS AVE,N/A,NORTHWEST,FOREST PARK,39.326911,-76.681151,"(39.326911,-76.681151)",CONVENIENCE STORE                                 ,1,-76.681151,39.326911
20292,24G03106,7/9/2024 18:20,4A,AGG. ASSAULT,I,HANDGUN,825,M,18,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,2400 FREDERICK AVE,N/A,SOUTHWEST,MILLHILL,39.283398,-76.655796,"(39.283398,-76.655796)",GROCERY/CONFECTION                                ,1,-76.655796,39.283398
20392,24G03118,7/9/2024 18:20,3C,ROBBERY - COMMERCIAL,I,,122,NA,,, ,800 CATHEDRAL ST,N/A,CENTRAL,MOUNT VERNON,39.29912,-76.617197,"(39.29912,-76.617197)",RESTAURANT                                        ,1,-76.617197,39.29912
21899,24G03120,7/9/2024 18:05,6J,LARCENY,I,,234,NA,,, ,5900 PULASKI HWY,N/A,SOUTHEAST,ARMISTEAD GARDENS,39.302492,-76.546471,"(39.302492,-76.546471)",CONVENIENCE STORE                                 ,1,-76.546471,39.302492
21168,24G03101,7/9/2024 17:36,4E,COMMON ASSAULT,I,OTHER,221,M,48,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,900 N WASHINGTON ST,N/A,SOUTHEAST,MIDDLE EAST,39.301842,-76.589722,"(39.301842,-76.589722)",DRUG STORE / MED  BLDG                            ,1,-76.589722,39.301842
20212,24G03405,7/9/2024 17:30,6G,LARCENY,O,,914,F,40,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,8TH ST,N/A,SOUTHERN,BROOKLYN,39.232405,-76.601428,"(39.232405,-76.601428)",STREET                                            ,1,-76.601428,39.232405
21169,24G03081,7/9/2024 17:15,4E,COMMON ASSAULT,I,PERSONAL_WEAPONS,414,F,32,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,THE ALAMEDA,N/A,NORTHEAST,GLEN OAKS,39.356941,-76.595696,"(39.356941,-76.595696)",CONVENIENCE STORE                                 ,1,-76.595696,39.356941
21094,24G03690,7/9/2024 17:00,5A,BURGLARY,I,,715,NA,,, ,500 N GILMOR ST,N/A,WESTERN,HARLEM PARK,39.29437,-76.642779,"(39.29437,-76.642779)",OTHER/RESIDENTIAL                                 ,1,-76.642779,39.29437
21163,24G03450,7/9/2024 17:00,6F,LARCENY FROM AUTO,O,,823,M,43,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,2500 W FAIRMOUNT AVE,N/A,SOUTHWEST,SHIPLEY HILL,39.288278,-76.656931,"(39.288278,-76.656931)",STREET                                            ,1,-76.656931,39.288278
21165,24G03094,7/9/2024 17:00,4A,AGG. ASSAULT,I,PERSONAL_WEAPONS,113,F,24,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,10 CHARLES PLZ,N/A,CENTRAL,DOWNTOWN,39.29155702060821,-76.61536349,"(39.29155702060821,-76.61536348617975)",OTHER/RESIDENTIAL                                 ,1,-76.61536349,39.29155702
21166,24G03095,7/9/2024 17:00,4A,AGG. ASSAULT,I,KNIFE_CUTTING_INSTRUMENT,113,M,25,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,10 CHARLES PLZ,N/A,CENTRAL,DOWNTOWN,39.29155702060821,-76.61536349,"(39.29155702060821,-76.61536348617975)",OTHER/RESIDENTIAL                                 ,1,-76.61536349,39.29155702
21249,24G03042,7/9/2024 16:42,6J,LARCENY,I,,636,F,26,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,1700 W ROGERS AVE,N/A,NORTHWEST,MOUNT WASHINGTON,39.36221,-76.652976,"(39.36221,-76.652976)",DRUG STORE / MED  BLDG                            ,1,-76.652976,39.36221
21252,24G03046,7/9/2024 16:30,4E,COMMON ASSAULT,O,PERSONAL_WEAPONS,922,M,48,WHITE,NOT_HISPANIC_OR_LATINO,W PATAPSCO AVE,N/A,SOUTHERN,CHERRY HILL,39.240284946500374,-76.61697693,"(39.240284946500374,-76.6169769257643)",STREET                                            ,1,-76.61697693,39.24028495
21247,24G03031,7/9/2024 16:27,6J,LARCENY,O,,132,NA,,, ,1000 EASTERN AVE,N/A,CENTRAL,LITTLE ITALY,39.285353,-76.600021,"(39.285353,-76.600021)",GAS STATION                                       ,1,-76.600021,39.285353
21248,24G03031,7/9/2024 16:27,6J,LARCENY,O,,132,F,71,WHITE,NOT_HISPANIC_OR_LATINO,1000 EASTERN AVE,N/A,CENTRAL,LITTLE ITALY,39.285353,-76.600021,"(39.285353,-76.600021)",GAS STATION                                       ,1,-76.600021,39.285353
19340,24G03054,7/9/2024 16:03,4A,AGG. ASSAULT,I,PERSONAL_WEAPONS,322,M,17,WHITE,NOT_HISPANIC_OR_LATINO,E NORTH AVE,N/A,EASTERN,EAST BALTIMORE MIDWAY,39.311989,-76.599286,"(39.311989,-76.599286)",PUBLIC BUILDING                                   ,1,-76.599286,39.311989
19341,24G03057,7/9/2024 16:03,4E,COMMON ASSAULT,I,PERSONAL_WEAPONS,322,M,24,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,E NORTH AVE,N/A,EASTERN,EAST BALTIMORE MIDWAY,39.311989,-76.599286,"(39.311989,-76.599286)",PUBLIC BUILDING                                   ,1,-76.599286,39.311989
19339,24G03064,7/9/2024 16:00,4E,COMMON ASSAULT,O,PERSONAL_WEAPONS,622,F,13,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,4900 LIBERTY HEIGHTS AVE,N/A,NORTHWEST,HOWARD PARK,39.332385,-76.698603,"(39.332385,-76.698603)",PARK                                              ,1,-76.698603,39.332385
21095,24G03064,7/9/2024 16:00,4E,COMMON ASSAULT,O,PERSONAL_WEAPONS,622,F,14,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,4900 LIBERTY HEIGHTS AVE,N/A,NORTHWEST,HOWARD PARK,39.332385,-76.698603,"(39.332385,-76.698603)",PARK                                              ,1,-76.698603,39.332385
21096,24G03064,7/9/2024 16:00,4E,COMMON ASSAULT,O,PERSONAL_WEAPONS,622,F,35,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,4900 LIBERTY HEIGHTS AVE,N/A,NORTHWEST,HOWARD PARK,39.332385,-76.698603,"(39.332385,-76.698603)",PARK                                              ,1,-76.698603,39.332385
21250,24G03044,7/9/2024 15:30,4E,COMMON ASSAULT,I,PERSONAL_WEAPONS,222,F,,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,1800 E MONUMENT ST,N/A,SOUTHEAST,MIDDLE EAST,39.29854729559496,-76.59130562,"(39.29854729559496,-76.59130562279526)",DRUG STORE / MED  BLDG                            ,1,-76.59130562,39.2985473
21251,24G03044,7/9/2024 15:30,4E,COMMON ASSAULT,I,PERSONAL_WEAPONS,222,NA,,, ,1800 E MONUMENT ST,N/A,SOUTHEAST,MIDDLE EAST,39.29854729559496,-76.59130562,"(39.29854729559496,-76.59130562279526)",DRUG STORE / MED  BLDG                            ,1,-76.59130562,39.2985473
19504,24G03023,7/9/2024 15:25,3A,ROBBERY,O,HANDGUN,512,M,32,WHITE,HISPANIC_OR_LATINO,W 28TH ST,N/A,NORTHERN,REMINGTON,39.32008142823992,-76.62401095,"(39.32008142823992,-76.62401095182847)",STREET                                            ,1,-76.62401095,39.32008143
20211,24G03028,7/9/2024 15:22,4E,COMMON ASSAULT,O,PERSONAL_WEAPONS,215,M,,WHITE,UNKNOWN,3300 E FAYETTE ST,N/A,SOUTHEAST,PATTERSON PARK NEIGHBORHOOD,39.294776,-76.570818,"(39.294776,-76.570818)",GAS STATION                                       ,1,-76.570818,39.294776
19500,24G03013,7/9/2024 15:07,4A,AGG. ASSAULT,I,KNIFE_CUTTING_INSTRUMENT,725,M,57,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,2300 W LANVALE ST,N/A,WESTERN,EVERGREEN LAWN,39.297086,-76.653617,"(39.297086,-76.653617)",HOTEL/MOTEL                                       ,1,-76.653617,39.297086
21164,24G03318,7/9/2024 15:00,6J,LARCENY,I,,832,F,56,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,3600 GREENVALE RD,N/A,SOUTHWEST,VIOLETVILLE,39.265033,-76.676126,"(39.265033,-76.676126)",OTHER/RESIDENTIAL                                 ,1,-76.676126,39.265033
19503,24G03019,7/9/2024 14:55,6C,LARCENY,I,,234,NA,,, ,6200 PULASKI HWY,N/A,SOUTHEAST,PULASKI INDUSTRIAL AREA,39.303173,-76.543142,"(39.303173,-76.543142)",CONVENIENCE STORE                                 ,1,-76.543142,39.303173
19502,24G03017,7/9/2024 14:37,4E,COMMON ASSAULT,I,PERSONAL_WEAPONS,711,F,45,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,1700 W LEXINGTON ST,N/A,WESTERN,,39.290798981343755,-76.64474097,"(39.290798981343755,-76.64474096924287)",OTHER/RESIDENTIAL                                 ,1,-76.64474097,39.29079898
19499,24G03012,7/9/2024 14:18,4A,AGG. ASSAULT,I,PERSONAL_WEAPONS,734,F,17,,NOT_HISPANIC_OR_LATINO,2500 LINDEN AVE,N/A,WESTERN,RESERVOIR HILL,39.315731,-76.636224,"(39.315731,-76.636224)",OTHER/RESIDENTIAL                                 ,1,-76.636224,39.315731
19498,24G03010,7/9/2024 14:05,4E,COMMON ASSAULT,I,PERSONAL_WEAPONS,335,F,20,WHITE,NOT_HISPANIC_OR_LATINO,1100 HEWITT WAY,N/A,EASTERN,ARMISTEAD GARDENS,39.306434,-76.547689,"(39.306434,-76.547689)",OTHER/RESIDENTIAL                                 ,1,-76.547689,39.306434
21093,24G03050,7/9/2024 14:00,6J,LARCENY,O,,413,F,35,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,5700 NASCO PL,N/A,NORTHEAST,LOCH RAVEN,39.360433,-76.586868,"(39.360433,-76.586868)",STREET                                            ,1,-76.586868,39.360433
